Date,Close
5/10/2021,4188.43
5/11/2021,4152.1
5/12/2021,4063.04
5/13/2021,4112.5
5/14/2021,4173.85
5/17/2021,4163.29
5/18/2021,4127.83
5/19/2021,4115.68
5/20/2021,4159.12
5/21/2021,4155.86
5/24/2021,4197.05
5/25/2021,4188.13
5/26/2021,4195.99
5/27/2021,4200.88
5/28/2021,4204.11
6/1/2021,4202.04
6/2/2021,4208.12
6/3/2021,4192.85
6/4/2021,4229.89
6/7/2021,4226.52
6/8/2021,4227.26
6/9/2021,4219.55
6/10/2021,4239.18
6/11/2021,4247.44
6/14/2021,4255.15
6/15/2021,4246.59
6/16/2021,4223.7
6/17/2021,4221.86
6/18/2021,4166.45
6/21/2021,4224.79
6/22/2021,4246.44
6/23/2021,4241.84
6/24/2021,4266.49
6/25/2021,4280.7
6/28/2021,4290.61
6/29/2021,4291.8
6/30/2021,4297.5
7/1/2021,4319.94
7/2/2021,4352.34
7/6/2021,4343.54
7/7/2021,4358.13
7/8/2021,4320.82
7/9/2021,4369.55
7/12/2021,4384.63
7/13/2021,4369.21
7/14/2021,4374.3
7/15/2021,4360.03
7/16/2021,4327.16
7/19/2021,4258.49
7/20/2021,4323.06
7/21/2021,4358.69
7/22/2021,4367.48
7/23/2021,4411.79
7/26/2021,4422.3
7/27/2021,4401.46
7/28/2021,4400.64
7/29/2021,4419.15
7/30/2021,4395.26
8/2/2021,4387.16
8/3/2021,4423.15
8/4/2021,4402.66
8/5/2021,4429.1
8/6/2021,4436.52
8/9/2021,4432.35
8/10/2021,4436.75
8/11/2021,4447.7
8/12/2021,4460.83
8/13/2021,4468
8/16/2021,4479.71
8/17/2021,4448.08
8/18/2021,4400.27
8/19/2021,4405.8
8/20/2021,4441.67
8/23/2021,4479.53
8/24/2021,4486.23
8/25/2021,4496.19
8/26/2021,4470
8/27/2021,4509.37
8/30/2021,4528.79
8/31/2021,4522.68
9/1/2021,4524.09
9/2/2021,4536.95
9/3/2021,4535.43
9/7/2021,4520.03
9/8/2021,4514.07
9/9/2021,4493.28
9/10/2021,4458.58
9/13/2021,4468.73
9/14/2021,4443.05
9/15/2021,4480.7
9/16/2021,4473.75
9/17/2021,4432.99
9/20/2021,4357.73
9/21/2021,4354.19
9/22/2021,4395.64
9/23/2021,4448.98
9/24/2021,4455.48
9/27/2021,4443.11
9/28/2021,4352.63
9/29/2021,4359.46
9/30/2021,4307.54
10/1/2021,4357.04
10/4/2021,4300.46
10/5/2021,4345.72
10/6/2021,4363.55
10/7/2021,4399.76
10/8/2021,4391.34
10/11/2021,4361.19
10/12/2021,4350.65
10/13/2021,4363.8
10/14/2021,4438.26
10/15/2021,4471.37
10/18/2021,4486.46
10/19/2021,4519.63
10/20/2021,4536.19
10/21/2021,4549.78
10/22/2021,4544.9
10/25/2021,4566.48
10/26/2021,4574.79
10/27/2021,4551.68
10/28/2021,4596.42
10/29/2021,4605.38
11/1/2021,4613.67
11/2/2021,4630.65
11/3/2021,4660.57
11/4/2021,4680.06
11/5/2021,4697.53
11/8/2021,4701.7
11/9/2021,4685.25
11/10/2021,4646.71
11/11/2021,4649.27
11/12/2021,4682.85
11/15/2021,4682.8
11/16/2021,4700.9
11/17/2021,4688.67
11/18/2021,4704.54
11/19/2021,4697.96
11/22/2021,4682.94
11/23/2021,4690.7
11/24/2021,4701.46
11/26/2021,4594.62
11/29/2021,4655.27
11/30/2021,4567
12/1/2021,4513.04
12/2/2021,4577.1
12/3/2021,4538.43
12/6/2021,4591.67
12/7/2021,4686.75
12/8/2021,4701.21
12/9/2021,4667.45
12/10/2021,4712.02
12/13/2021,4668.97
12/14/2021,4634.09
12/15/2021,4709.85
12/16/2021,4668.67
12/17/2021,4620.64
12/20/2021,4568.02
12/21/2021,4649.23
12/22/2021,4696.56
12/23/2021,4725.79
12/27/2021,4791.19
12/28/2021,4786.35
12/29/2021,4793.06
12/30/2021,4778.73
12/31/2021,4766.18
1/3/2022,4796.56
1/4/2022,4793.54
1/5/2022,4700.58
1/6/2022,4696.05
1/7/2022,4677.03
1/10/2022,4670.29
1/11/2022,4713.07
1/12/2022,4726.35
1/13/2022,4659.03
1/14/2022,4662.85
1/18/2022,4577.11
1/19/2022,4532.76
1/20/2022,4482.73
1/21/2022,4397.94
1/24/2022,4410.13
1/25/2022,4356.45
1/26/2022,4349.93
1/27/2022,4326.51
1/28/2022,4431.85
1/31/2022,4515.55
2/1/2022,4546.54
2/2/2022,4589.38
2/3/2022,4477.44
2/4/2022,4500.53
,
,
,
,
